Mal ID,Username,Gender,Birthday,Location,Joined,Days Watched,Mean Score,Watching,Completed,On Hold,Dropped,Plan to Watch,Total Entries,Rewatched,Episodes Watched
9839,Ophentus,,,,2007-08-09T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9840,superoshi,Male,1989-07-12T00:00:00+00:00,Oregon :O,2007-08-09T00:00:00+00:00,74.9,7.97,10.0,244.0,5.0,70.0,1.0,330.0,0.0,4558.0
9841,Seaweed,Female,1994-10-24T00:00:00+00:00,,2007-08-09T00:00:00+00:00,18.3,9.25,3.0,5.0,0.0,0.0,0.0,8.0,14.0,1111.0
9842,notepad,,,California,2007-08-09T00:00:00+00:00,116.4,8.17,114.0,291.0,19.0,35.0,20.0,479.0,3.0,6977.0
9843,twilighter,,,,2007-08-09T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9844,Raistlin666,,,,2007-08-09T00:00:00+00:00,25.6,9.0,3.0,27.0,1.0,0.0,2.0,33.0,85.0,3121.0
9845,RogueRaven,Female,1992-09-25T00:00:00+00:00,"New Jersey, USA",2007-08-09T00:00:00+00:00,31.4,7.81,2.0,58.0,0.0,12.0,3.0,75.0,0.0,1828.0
9846,Goggy,,,,2007-08-09T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9847,Tsuyama,,,,2007-08-09T00:00:00+00:00,19.9,7.92,12.0,17.0,7.0,1.0,0.0,37.0,0.0,1191.0
9848,Joeonewing,,,,2007-08-09T00:00:00+00:00,0.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0
9849,jpwic,,,,2007-08-09T00:00:00+00:00,45.9,0.0,12.0,103.0,2.0,7.0,1.0,125.0,2.0,2735.0
9850,tammo2011,,,,2007-08-09T00:00:00+00:00,6.2,7.6,0.0,25.0,0.0,0.0,0.0,25.0,0.0,375.0
9851,culumon7,,,,2007-08-09T00:00:00+00:00,18.7,8.74,7.0,59.0,3.0,10.0,31.0,110.0,7.0,1154.0
9852,Nocturnal,Female,,"Lisbon, Portugal",2007-08-09T00:00:00+00:00,278.7,6.98,5.0,1511.0,85.0,0.0,1231.0,2832.0,13.0,17909.0
9853,Obers,Male,1930-01-01T00:00:00+00:00,,2007-08-09T00:00:00+00:00,95.6,8.22,26.0,156.0,7.0,21.0,84.0,294.0,17.0,5584.0
9854,ssraid,Male,1984-06-08T00:00:00+00:00,,2007-08-09T00:00:00+00:00,125.5,6.53,53.0,394.0,49.0,83.0,81.0,660.0,0.0,7700.0
9855,Kage,Female,1989-12-07T00:00:00+00:00,"Cudahy, California",2007-08-09T00:00:00+00:00,188.9,7.52,31.0,531.0,0.0,11.0,24.0,597.0,2.0,11436.0
9856,ogion,Male,1987-04-15T00:00:00+00:00,Texas,2007-08-09T00:00:00+00:00,17.6,7.69,2.0,64.0,1.0,3.0,0.0,70.0,4.0,1015.0
9857,doctor8,,,,2007-08-09T00:00:00+00:00,0.3,8.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0
9858,foofaraw,,,,2007-08-09T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9859,Pilot,,,,2007-08-09T00:00:00+00:00,2.6,8.2,6.0,4.0,0.0,0.0,1.0,11.0,7.0,146.0
9860,kuroki,,,,2007-08-09T00:00:00+00:00,18.3,10.0,1.0,1.0,0.0,0.0,0.0,2.0,45.0,1082.0
9861,Mune679,Male,1990-07-06T00:00:00+00:00,,2007-08-09T00:00:00+00:00,70.8,8.47,2.0,142.0,1.0,21.0,4.0,170.0,27.0,4231.0
9862,J3SSICA,,,,2007-08-09T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9863,figgtree13,Female,,,2007-08-09T00:00:00+00:00,3.2,7.08,1.0,7.0,0.0,5.0,0.0,13.0,0.0,194.0
9864,Ksen,Female,1993-12-03T00:00:00+00:00,,2007-08-09T00:00:00+00:00,24.2,10.0,3.0,26.0,11.0,5.0,13.0,58.0,10.0,1443.0
9865,Zid___,,,,2007-08-09T00:00:00+00:00,0.1,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0
9866,lee-chan,,,,2007-08-09T00:00:00+00:00,31.8,7.79,1.0,25.0,0.0,0.0,0.0,26.0,0.0,1899.0
9867,Shawaazu,Female,,USA,2007-08-09T00:00:00+00:00,236.9,6.91,0.0,838.0,4.0,3.0,887.0,1732.0,119.0,14532.0
9868,Naoki,,,,2007-08-09T00:00:00+00:00,0.3,7.67,2.0,1.0,0.0,0.0,0.0,3.0,0.0,19.0
9869,psychometry,,,,2007-08-09T00:00:00+00:00,1.1,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,63.0
9870,BladeBlur,,,,2007-08-09T00:00:00+00:00,63.0,7.5,3.0,56.0,3.0,11.0,1.0,74.0,5.0,3895.0
9871,bleuish,Female,1991-01-22T00:00:00+00:00,,2007-08-09T00:00:00+00:00,23.1,7.32,4.0,50.0,2.0,12.0,4.0,72.0,2.0,1416.0
9872,Genesis1,Male,1991-02-08T00:00:00+00:00,,2007-08-09T00:00:00+00:00,61.5,7.97,53.0,163.0,33.0,9.0,70.0,328.0,2.0,3745.0
9873,00Freezy,Female,1987-04-14T00:00:00+00:00,,2007-08-09T00:00:00+00:00,68.5,8.27,3.0,80.0,9.0,11.0,34.0,137.0,74.0,4142.0
9874,Azrael,,,,2007-08-09T00:00:00+00:00,28.1,7.18,4.0,51.0,10.0,8.0,6.0,79.0,1.0,1661.0
9875,darkro,,,,2007-08-10T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9876,Dr4g0n-M4st3r,Male,1981-03-30T00:00:00+00:00,,2007-08-10T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9877,chaos0,,,,2007-08-10T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9878,TommyTsunami137,Male,1987-12-05T00:00:00+00:00,"Los Angeles, California",2007-08-10T00:00:00+00:00,12.0,7.62,14.0,48.0,0.0,0.0,30.0,92.0,0.0,609.0
9879,Corvus___,,,,2007-08-10T00:00:00+00:00,19.7,7.67,1.0,45.0,0.0,1.0,0.0,47.0,12.0,1155.0
9880,Cronos___,,,,2007-08-10T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9881,Ran-chan,Male,1987-02-03T00:00:00+00:00,"Mandaluyong, Philippines",2007-08-10T00:00:00+00:00,23.9,9.25,2.0,2.0,0.0,0.0,0.0,4.0,3.0,1428.0
9882,jakobtheliar12,Male,1990-06-17T00:00:00+00:00,"Ft. Worth, Texas",2007-08-10T00:00:00+00:00,50.6,7.67,12.0,89.0,4.0,4.0,8.0,117.0,28.0,2926.0
9883,shandelzare,Male,1986-05-27T00:00:00+00:00,,2007-08-10T00:00:00+00:00,11.0,9.35,6.0,25.0,1.0,0.0,9.0,41.0,0.0,661.0
9884,pozo,,,,2007-08-10T00:00:00+00:00,0.4,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0
9885,Amelina,Female,1994-09-09T00:00:00+00:00,,2007-08-10T00:00:00+00:00,6.2,8.71,4.0,19.0,0.0,0.0,0.0,23.0,0.0,369.0
9886,vasama,Male,1986-10-28T00:00:00+00:00,,2007-08-10T00:00:00+00:00,7.6,7.61,0.0,31.0,2.0,0.0,1.0,34.0,2.0,405.0
9888,DarkNeZz,,,"Sofia, Bulgaria",2007-08-10T00:00:00+00:00,156.8,9.34,52.0,263.0,58.0,2.0,716.0,1091.0,5.0,9493.0
9889,rusexvideoru,,,,2007-08-10T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9890,jerech19,,,,2007-08-10T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9891,kyolover2,,,,2007-08-10T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9892,audrey_collette,,,,2007-08-10T00:00:00+00:00,7.9,8.54,1.0,11.0,0.0,0.0,5.0,17.0,9.0,482.0
9893,gu4rd,,,,2007-08-10T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9894,irishdescence,Female,1988-10-21T00:00:00+00:00,Prussia,2007-08-10T00:00:00+00:00,133.5,7.74,1.0,269.0,5.0,6.0,18.0,299.0,21.0,8354.0
9896,yukisama69,Female,,~_~,2007-08-10T00:00:00+00:00,180.3,8.08,2.0,441.0,57.0,31.0,80.0,611.0,25.0,10814.0
9897,-Hinata-,,,,2007-08-10T00:00:00+00:00,3.1,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,191.0
9898,dataznmaverick,Male,1989-01-18T00:00:00+00:00,,2007-08-10T00:00:00+00:00,11.9,7.73,2.0,25.0,1.0,5.0,9.0,42.0,1.0,3244.0
9899,justnlife23,Male,1987-04-02T00:00:00+00:00,,2007-08-10T00:00:00+00:00,91.7,7.39,24.0,236.0,2.0,15.0,35.0,312.0,173.0,5136.0
9900,caramilk,Female,,,2007-08-10T00:00:00+00:00,0.8,8.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,48.0
9901,ninjalunabunny,,,,2007-08-10T00:00:00+00:00,84.8,7.98,35.0,329.0,30.0,47.0,173.0,614.0,0.0,5286.0
9902,dizzy,Male,,,2007-08-10T00:00:00+00:00,35.9,0.0,8.0,65.0,0.0,6.0,2.0,81.0,0.0,2112.0
9903,usedragon,Male,,United States of America,2007-08-10T00:00:00+00:00,128.9,9.0,0.0,345.0,4.0,6.0,0.0,355.0,0.0,7691.0
9904,pietel,Male,1984-11-29T00:00:00+00:00,Belgium,2007-08-10T00:00:00+00:00,164.6,7.5,4.0,469.0,5.0,30.0,15.0,523.0,20.0,10113.0
9905,reira,Female,1991-04-05T00:00:00+00:00,Somewhere in Space...,2007-08-10T00:00:00+00:00,430.0,8.15,4.0,2059.0,6.0,69.0,82.0,2220.0,0.0,26510.0
9906,zodiacdragon,,,,2007-08-10T00:00:00+00:00,14.9,8.14,1.0,6.0,0.0,0.0,0.0,7.0,38.0,900.0
9907,Szputnyik,Male,1992-08-07T00:00:00+00:00,Hungary,2007-08-10T00:00:00+00:00,25.2,8.18,2.0,64.0,0.0,4.0,2.0,72.0,0.0,1453.0
9908,noamkechan,,,,2007-08-10T00:00:00+00:00,1.1,7.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,64.0
9909,FireTora,,,,2007-08-10T00:00:00+00:00,25.5,0.0,0.0,88.0,0.0,0.0,0.0,88.0,0.0,1470.0
9911,jkisses,Female,1996-04-18T00:00:00+00:00,,2007-08-10T00:00:00+00:00,29.1,8.46,2.0,57.0,6.0,7.0,11.0,83.0,10.0,1771.0
9912,MiSs_SmUrFy,Female,1982-11-25T00:00:00+00:00,Markaryd,2007-08-10T00:00:00+00:00,1.2,9.33,2.0,4.0,1.0,0.0,2.0,9.0,0.0,63.0
9913,bakaidiot,Male,1989-09-25T00:00:00+00:00,"United Kingdom, London",2007-08-10T00:00:00+00:00,135.2,6.73,0.0,575.0,15.0,16.0,0.0,606.0,9.0,8041.0
9914,MrAske,,,,2007-08-10T00:00:00+00:00,8.9,7.91,1.0,10.0,0.0,0.0,0.0,11.0,1.0,562.0
9915,GTS,Male,1980-06-27T00:00:00+00:00,"NRW, Germany",2007-08-10T00:00:00+00:00,144.7,7.76,33.0,384.0,12.0,7.0,3.0,439.0,0.0,8570.0
9916,ChokedUpRunt,Female,,,2007-08-10T00:00:00+00:00,61.5,6.45,26.0,175.0,8.0,24.0,245.0,478.0,0.0,3603.0
9917,Stairan,Male,,,2007-08-10T00:00:00+00:00,51.5,9.61,13.0,112.0,4.0,2.0,11.0,142.0,8.0,2966.0
9918,Gomo,Male,1987-06-12T00:00:00+00:00,France,2007-08-10T00:00:00+00:00,203.2,6.1,2.0,899.0,11.0,45.0,0.0,957.0,0.0,11073.0
9919,Suicider,Male,1991-07-17T00:00:00+00:00,"Toronto, Canada",2007-08-10T00:00:00+00:00,129.1,8.73,23.0,385.0,0.0,0.0,1.0,409.0,0.0,7805.0
9920,IAteCinderella,,,,2007-08-10T00:00:00+00:00,0.2,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0
9921,macal,,,,2007-08-10T00:00:00+00:00,35.5,6.44,3.0,47.0,1.0,19.0,10.0,80.0,0.0,2117.0
9922,AlexFSTSZ,,,,2007-08-10T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9923,katty,,,,2007-08-10T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9924,omgandalf,,,,2007-08-10T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9925,oksi91,Female,1991-06-29T00:00:00+00:00,"Lithuania, Vilnius",2007-08-10T00:00:00+00:00,69.2,8.34,5.0,213.0,6.0,1.0,30.0,255.0,10.0,4360.0
9926,Nethaniel,,,,2007-08-10T00:00:00+00:00,17.7,0.0,15.0,28.0,1.0,2.0,3.0,49.0,0.0,1056.0
9927,smigle18,,,,2007-08-10T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9928,silentdestiny09,,,,2007-08-10T00:00:00+00:00,10.4,8.33,1.0,28.0,2.0,0.0,6.0,37.0,0.0,599.0
9929,Gerulis,,,,2007-08-10T00:00:00+00:00,0.4,8.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,24.0
9930,ThexFantasy122,,,,2007-08-10T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9931,kimcicle,,,,2007-08-10T00:00:00+00:00,15.0,8.47,1.0,25.0,6.0,2.0,1.0,35.0,14.0,881.0
9932,Blackharu,,,,2007-08-10T00:00:00+00:00,33.8,8.69,9.0,43.0,0.0,0.0,0.0,52.0,0.0,2023.0
9933,badfish,,,,2007-08-10T00:00:00+00:00,20.8,10.0,5.0,56.0,4.0,3.0,0.0,68.0,0.0,1123.0
9934,Yagami817,Male,1988-08-17T00:00:00+00:00,"Brooklyn, NY",2007-08-10T00:00:00+00:00,11.5,8.09,6.0,52.0,0.0,0.0,0.0,58.0,9.0,675.0
9935,jery_101,,,,2007-08-10T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9936,manirra,,,,2007-08-10T00:00:00+00:00,3.1,8.86,7.0,15.0,0.0,0.0,41.0,63.0,0.0,201.0
9937,aciddwolf,Female,1991-12-18T00:00:00+00:00,,2007-08-10T00:00:00+00:00,30.8,8.04,0.0,41.0,7.0,5.0,2.0,55.0,2.0,1831.0
9938,prodigyfandork,Female,1989-09-17T00:00:00+00:00,"Freetown, Massachusetts",2007-08-10T00:00:00+00:00,41.0,5.94,7.0,88.0,20.0,31.0,10.0,156.0,0.0,2448.0
9939,auracle,,,,2007-08-10T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9940,bladefencer,,,,2007-08-10T00:00:00+00:00,148.8,6.7,3.0,535.0,32.0,102.0,386.0,1058.0,43.0,8812.0
9941,hunter0031,Male,1991-08-15T00:00:00+00:00,"Nova Scotia, Canada",2007-08-10T00:00:00+00:00,10.7,8.22,14.0,13.0,0.0,0.0,4.0,31.0,2.0,653.0
9942,SafetyGirl,Female,1978-05-23T00:00:00+00:00,"Atlanta, GA",2007-08-10T00:00:00+00:00,8.0,7.5,1.0,21.0,8.0,0.0,0.0,30.0,0.0,455.0
9943,Ichirin_No_Ryu,,,,2007-08-10T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9944,Xephyr,Male,,,2007-08-10T00:00:00+00:00,53.1,8.1,6.0,52.0,3.0,0.0,5.0,66.0,129.0,2872.0
9945,Darkmercy,,,,2007-08-10T00:00:00+00:00,3.2,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,190.0
9946,sorawomiagetemo,,,,2007-08-10T00:00:00+00:00,46.9,6.93,7.0,39.0,7.0,18.0,0.0,71.0,29.0,2785.0
9947,lokinailo,Male,1989-09-22T00:00:00+00:00,por ai,2007-08-10T00:00:00+00:00,53.6,9.03,1.0,22.0,2.0,3.0,3.0,31.0,40.0,3241.0
9948,gandonofil,,,,2007-08-10T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9949,lithium_green,Male,,"San Antonio, Texas",2007-08-10T00:00:00+00:00,127.4,7.23,19.0,217.0,28.0,17.0,7.0,288.0,95.0,7299.0
9950,annann01,,,,2007-08-10T00:00:00+00:00,0.0,10.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0
9951,brookque1,Female,1992-09-13T00:00:00+00:00,"tooele,utah",2007-08-10T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9952,Eve_animelover,,1993-07-08T00:00:00+00:00,"Cebu, Philippines",2007-08-10T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9953,NinjaGotTofu,,,,2007-08-10T00:00:00+00:00,5.5,8.67,0.0,7.0,0.0,4.0,1.0,12.0,0.0,434.0
9954,Revz21,,,,2007-08-10T00:00:00+00:00,6.9,7.83,4.0,8.0,0.0,0.0,0.0,12.0,0.0,421.0
9955,Amoryff,Male,1982-08-30T00:00:00+00:00,Singapore,2007-08-10T00:00:00+00:00,64.7,7.07,8.0,169.0,12.0,24.0,8.0,221.0,11.0,3865.0
9956,Lee,,,Hull,2007-08-10T00:00:00+00:00,165.3,7.96,121.0,465.0,0.0,1.0,5.0,592.0,12.0,10022.0
9957,justice_form,Male,1991-05-25T00:00:00+00:00,Thailand,2007-08-10T00:00:00+00:00,34.2,9.17,0.0,96.0,0.0,0.0,0.0,96.0,0.0,1954.0
9958,chuds12,Male,,California,2007-08-10T00:00:00+00:00,132.9,7.98,54.0,536.0,51.0,13.0,94.0,748.0,0.0,8168.0
9959,olly6559,Male,1988-03-22T00:00:00+00:00,"Brisbane, Australia",2007-08-10T00:00:00+00:00,207.5,7.48,12.0,687.0,0.0,32.0,10.0,741.0,5.0,12054.0
9960,Sunako,Female,1991-09-14T00:00:00+00:00,Brazil,2007-08-10T00:00:00+00:00,23.5,0.0,1.0,57.0,0.0,1.0,4.0,63.0,0.0,1481.0
9961,noobe_slayer,,,,2007-08-10T00:00:00+00:00,0.5,10.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,27.0
9962,Flicksta,,,,2007-08-11T00:00:00+00:00,5.3,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,318.0
9963,orochimaru-sama,Female,1993-09-26T00:00:00+00:00,,2007-08-11T00:00:00+00:00,1.1,9.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,70.0
9964,kuyah,Male,1990-12-20T00:00:00+00:00,,2007-08-11T00:00:00+00:00,81.2,8.91,11.0,119.0,0.0,0.0,9.0,139.0,0.0,4821.0
9965,HanachaN,,,,2007-08-11T00:00:00+00:00,20.6,7.97,11.0,26.0,3.0,2.0,1.0,43.0,0.0,1243.0
9966,ivan_isaacs,,,,2007-08-11T00:00:00+00:00,0.2,4.5,0.0,2.0,0.0,1.0,0.0,3.0,0.0,8.0
9967,Zerio,,,,2007-08-11T00:00:00+00:00,4.1,8.18,4.0,7.0,0.0,0.0,2.0,13.0,2.0,253.0
9968,Didi,,,,2007-08-11T00:00:00+00:00,10.0,8.4,3.0,17.0,0.0,1.0,2.0,23.0,0.0,621.0
9969,MedikaPro,,,,2007-08-11T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9970,SoDa,Male,1988-09-03T00:00:00+00:00,,2007-08-11T00:00:00+00:00,72.1,7.17,14.0,163.0,1.0,35.0,10.0,223.0,5.0,4217.0
9971,blue-tahoma,,,,2007-08-11T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9972,Master_X,,,,2007-08-11T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9973,eru_illuv,,,,2007-08-11T00:00:00+00:00,3.6,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,220.0
9974,omniviper,,,,2007-08-11T00:00:00+00:00,26.9,7.93,5.0,81.0,1.0,0.0,2.0,89.0,0.0,1570.0
9975,serpent,,,,2007-08-11T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9976,Nomxis,Male,1990-04-08T00:00:00+00:00,,2007-08-11T00:00:00+00:00,1.9,9.0,5.0,1.0,0.0,0.0,0.0,6.0,0.0,113.0
9977,KireinoHana,Female,1994-07-01T00:00:00+00:00,,2007-08-11T00:00:00+00:00,4.0,7.5,5.0,1.0,0.0,0.0,1.0,7.0,0.0,248.0
9978,Criptych,Male,1985-10-21T00:00:00+00:00,"Melbourne, FL",2007-08-11T00:00:00+00:00,7.9,0.0,1.0,30.0,2.0,1.0,32.0,66.0,0.0,456.0
9979,-Sora-,Male,1992-03-24T00:00:00+00:00,Germany,2007-08-11T00:00:00+00:00,51.1,7.41,4.0,177.0,38.0,70.0,192.0,481.0,5.0,2999.0
9980,TearIzUp,,,,2007-08-11T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9981,kidsmoke91,Male,2007-08-10T00:00:00+00:00,,2007-08-11T00:00:00+00:00,27.3,7.82,4.0,53.0,1.0,4.0,1.0,63.0,15.0,1599.0
9982,Nimry,Female,,North Carolina,2007-08-11T00:00:00+00:00,38.5,7.31,7.0,106.0,6.0,28.0,52.0,199.0,0.0,2313.0
9983,adelaine,,,,2007-08-11T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9984,DivineTrinity,Male,,Celceta,2007-08-11T00:00:00+00:00,335.4,7.28,22.0,1177.0,10.0,0.0,67.0,1276.0,16.0,19974.0
9985,Kahori,Female,,UK,2007-08-11T00:00:00+00:00,12.4,7.75,6.0,31.0,7.0,6.0,6.0,56.0,6.0,753.0
9986,DerDikShultz,,,,2007-08-11T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9987,Iacapuca,Male,1994-02-17T00:00:00+00:00,"Recife, Pernambuco",2007-08-11T00:00:00+00:00,10.7,9.67,6.0,6.0,0.0,0.0,0.0,12.0,0.0,654.0
9988,archemoros,,,,2007-08-11T00:00:00+00:00,40.4,7.8,6.0,107.0,8.0,11.0,2.0,134.0,0.0,2408.0
9989,SinshooneeMah,,,,2007-08-11T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9990,forbiddengrudge,,,,2007-08-11T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9991,Q_chan,Female,1987-02-01T00:00:00+00:00,Minnesota,2007-08-11T00:00:00+00:00,48.1,7.38,4.0,55.0,16.0,6.0,8.0,89.0,21.0,2800.0
9992,FullmetalPikachu,Female,1993-04-24T00:00:00+00:00,NJ,2007-08-11T00:00:00+00:00,36.0,7.09,8.0,96.0,28.0,21.0,96.0,249.0,74.0,2136.0
9993,TestUser0,,,,2007-08-11T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9994,Source-X,,,,2007-08-11T00:00:00+00:00,56.0,7.68,8.0,89.0,13.0,8.0,7.0,125.0,0.0,3323.0
9995,lostsoul,Male,1992-07-27T00:00:00+00:00,"Vancouver, Canada",2007-08-11T00:00:00+00:00,27.2,9.43,24.0,94.0,0.0,0.0,57.0,175.0,0.0,1590.0
9996,Memory_,Female,,,2007-08-11T00:00:00+00:00,25.8,7.93,7.0,39.0,0.0,0.0,0.0,46.0,3.0,1581.0
9997,testitselfnet,,,,2007-08-11T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9998,theplayster,Male,1984-04-28T00:00:00+00:00,"Gatineau, Quebec, Canada",2007-08-11T00:00:00+00:00,49.1,8.16,0.0,160.0,21.0,63.0,19.0,263.0,89.0,2533.0
9999,darkest_sunrise,Male,,"Jacksonville, North Carolina",2007-08-11T00:00:00+00:00,0.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
10000,Grumpy,,,,2007-08-11T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10001,ravenheart27,,,,2007-08-11T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10002,rice85466,,,,2007-08-11T00:00:00+00:00,15.1,8.71,8.0,10.0,0.0,0.0,1.0,19.0,1.0,931.0
10003,Skr,Male,1992-12-07T00:00:00+00:00,Georgia,2007-08-11T00:00:00+00:00,102.4,8.43,8.0,196.0,62.0,11.0,1.0,278.0,20.0,6108.0
10004,RedLotusNin,,,,2007-08-11T00:00:00+00:00,5.0,8.6,0.0,3.0,2.0,0.0,0.0,5.0,0.0,301.0
10005,IceHunterNin,,,,2007-08-11T00:00:00+00:00,2.4,10.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,136.0
10006,The_AG,Female,1986-09-12T00:00:00+00:00,Minnesota,2007-08-11T00:00:00+00:00,33.6,7.45,3.0,36.0,10.0,15.0,5.0,69.0,6.0,18526.0
10007,LezinhaKK,Female,,Brasília,2007-08-11T00:00:00+00:00,25.3,7.91,11.0,57.0,40.0,2.0,10.0,120.0,6.0,1455.0
10008,To_aru_Oni,Male,1988-05-25T00:00:00+00:00,"Portland, Oregon",2007-08-11T00:00:00+00:00,215.1,7.27,138.0,601.0,57.0,0.0,129.0,925.0,13.0,12838.0
10009,desihot,,,,2007-08-11T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010,Sharmaine,,,,2007-08-11T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10011,suhsuhsamm,Female,1993-08-16T00:00:00+00:00,,2007-08-11T00:00:00+00:00,30.7,7.14,5.0,57.0,3.0,6.0,5.0,76.0,9.0,1842.0
10012,Sora_Zelse,Male,1991-06-12T00:00:00+00:00,"Fresno, CA",2007-08-11T00:00:00+00:00,6.1,9.5,3.0,6.0,0.0,0.0,2.0,11.0,14.0,326.0
10013,zodicus,Male,1986-02-13T00:00:00+00:00,"San Antonio, Texas",2007-08-11T00:00:00+00:00,5.5,8.2,8.0,9.0,0.0,1.0,4.0,22.0,1.0,335.0
10014,rchelly,,,,2007-08-11T00:00:00+00:00,1.7,9.67,0.0,3.0,0.0,0.0,0.0,3.0,0.0,101.0
10015,Ricardo-Shura,,,,2007-08-11T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10016,Ram___,,,,2007-08-11T00:00:00+00:00,0.4,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0
10017,wtfyourface,,1987-09-26T00:00:00+00:00,,2007-08-11T00:00:00+00:00,19.7,7.92,23.0,95.0,12.0,8.0,56.0,194.0,24.0,1158.0
10018,synful,,,,2007-08-11T00:00:00+00:00,3.1,10.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,186.0
